,resultId,raceId,name,year,circuitId,driverId,constructorId,starting_position,finishing_status,train_test,ending_position
22681,22679,933,Austrian Grand Prix,2015,70,20,6,3,1,1,4
22682,22680,933,Austrian Grand Prix,2015,70,822,3,6,1,1,5
22683,22681,933,Austrian Grand Prix,2015,70,807,10,5,1,1,6
22684,22682,933,Austrian Grand Prix,2015,70,813,208,10,1,1,7
22685,22683,933,Austrian Grand Prix,2015,70,830,5,7,1,1,8
22686,22684,933,Austrian Grand Prix,2015,70,815,10,13,1,1,9
22687,22685,933,Austrian Grand Prix,2015,70,817,9,18,1,1,10
22688,22686,933,Austrian Grand Prix,2015,70,831,15,8,1,1,11
22689,22687,933,Austrian Grand Prix,2015,70,826,9,15,1,1,12
22690,22688,933,Austrian Grand Prix,2015,70,828,15,11,1,1,13
22691,22689,933,Austrian Grand Prix,2015,70,833,209,16,1,1,14
22692,22690,933,Austrian Grand Prix,2015,70,154,208,9,2,1,0
22693,22691,933,Austrian Grand Prix,2015,70,832,5,12,2,1,0
22694,22692,933,Austrian Grand Prix,2015,70,18,1,20,2,1,0
22695,22693,933,Austrian Grand Prix,2015,70,829,209,17,2,1,0
22696,22694,933,Austrian Grand Prix,2015,70,8,6,14,2,1,0
22697,22695,933,Austrian Grand Prix,2015,70,4,1,19,2,1,0
22698,22696,934,British Grand Prix,2015,9,1,131,1,1,1,1
22699,22697,934,British Grand Prix,2015,9,3,131,2,1,1,2
22700,22698,934,British Grand Prix,2015,9,20,6,6,1,1,3
22701,22699,934,British Grand Prix,2015,9,13,3,3,1,1,4
22702,22700,934,British Grand Prix,2015,9,822,3,4,1,1,5
22703,22701,934,British Grand Prix,2015,9,826,9,7,1,1,6
22704,22702,934,British Grand Prix,2015,9,807,10,9,1,1,7
22705,22703,934,British Grand Prix,2015,9,8,6,5,1,1,8
22706,22704,934,British Grand Prix,2015,9,815,10,11,1,1,9
22707,22705,934,British Grand Prix,2015,9,4,1,17,1,1,10
22708,22706,934,British Grand Prix,2015,9,828,15,15,1,1,11
22709,22707,934,British Grand Prix,2015,9,833,209,20,1,1,12
22710,22708,934,British Grand Prix,2015,9,829,209,19,1,1,13
22711,22709,934,British Grand Prix,2015,9,832,5,8,2,1,0
22712,22710,934,British Grand Prix,2015,9,817,9,10,2,1,0
22713,22711,934,British Grand Prix,2015,9,830,5,13,2,1,0
22714,22712,934,British Grand Prix,2015,9,813,208,14,2,1,0
22715,22713,934,British Grand Prix,2015,9,18,1,18,2,1,0
22716,22714,934,British Grand Prix,2015,9,154,208,12,2,1,0
22717,22715,934,British Grand Prix,2015,9,831,15,16,2,1,0
22718,22716,936,Hungarian Grand Prix,2015,11,20,6,3,1,1,1
22719,22717,936,Hungarian Grand Prix,2015,11,826,9,7,1,1,2
22720,22718,936,Hungarian Grand Prix,2015,11,817,9,4,1,1,3
22721,22719,936,Hungarian Grand Prix,2015,11,830,5,9,1,1,4
22722,22720,936,Hungarian Grand Prix,2015,11,4,1,15,1,1,5
22723,22721,936,Hungarian Grand Prix,2015,11,1,131,1,1,1,6
22724,22722,936,Hungarian Grand Prix,2015,11,154,208,10,1,1,7
22725,22723,936,Hungarian Grand Prix,2015,11,3,131,2,1,1,8
22726,22724,936,Hungarian Grand Prix,2015,11,18,1,16,1,1,9
22727,22725,936,Hungarian Grand Prix,2015,11,828,15,17,1,1,10
22728,22726,936,Hungarian Grand Prix,2015,11,831,15,18,1,1,11
22729,22727,936,Hungarian Grand Prix,2015,11,13,3,8,1,1,12
22730,22728,936,Hungarian Grand Prix,2015,11,822,3,6,1,1,13
22731,22729,936,Hungarian Grand Prix,2015,11,813,208,14,1,1,14
22732,22730,936,Hungarian Grand Prix,2015,11,833,209,19,1,1,15
22733,22731,936,Hungarian Grand Prix,2015,11,829,209,20,1,1,16
22734,22732,936,Hungarian Grand Prix,2015,11,832,5,12,2,1,0
22735,22733,936,Hungarian Grand Prix,2015,11,8,6,5,2,1,0
22736,22734,936,Hungarian Grand Prix,2015,11,815,10,13,2,1,0
22737,22735,936,Hungarian Grand Prix,2015,11,807,10,11,2,1,0
22738,22736,937,Belgian Grand Prix,2015,13,1,131,1,1,1,1
22739,22737,937,Belgian Grand Prix,2015,13,3,131,2,1,1,2
22740,22738,937,Belgian Grand Prix,2015,13,154,208,9,1,1,3
22741,22739,937,Belgian Grand Prix,2015,13,826,9,12,1,1,4
22742,22740,937,Belgian Grand Prix,2015,13,815,10,4,1,1,5
22743,22741,937,Belgian Grand Prix,2015,13,13,3,6,1,1,6
22744,22742,937,Belgian Grand Prix,2015,13,8,6,16,1,1,7
22745,22743,937,Belgian Grand Prix,2015,13,830,5,18,1,1,8
22746,22744,937,Belgian Grand Prix,2015,13,822,3,3,2,1,9
22747,22745,937,Belgian Grand Prix,2015,13,828,15,13,1,1,10
22748,22746,937,Belgian Grand Prix,2015,13,831,15,14,1,1,11
22749,22747,937,Belgian Grand Prix,2015,13,20,6,8,2,1,12
22750,22748,937,Belgian Grand Prix,2015,13,4,1,20,1,1,13
22751,22749,937,Belgian Grand Prix,2015,13,18,1,19,1,1,14
22752,22750,937,Belgian Grand Prix,2015,13,833,209,17,1,1,15
22753,22751,937,Belgian Grand Prix,2015,13,829,209,15,1,1,16
22754,22752,937,Belgian Grand Prix,2015,13,832,5,10,2,1,0
22755,22753,937,Belgian Grand Prix,2015,13,817,9,5,2,1,0
22756,22754,937,Belgian Grand Prix,2015,13,813,208,7,2,1,0
22757,22755,937,Belgian Grand Prix,2015,13,807,10,11,2,1,0
22758,22756,938,Italian Grand Prix,2015,14,1,131,1,1,1,1
22759,22757,938,Italian Grand Prix,2015,14,20,6,3,1,1,2
22760,22758,938,Italian Grand Prix,2015,14,13,3,5,1,1,3
22761,22759,938,Italian Grand Prix,2015,14,822,3,6,1,1,4
22762,22760,938,Italian Grand Prix,2015,14,8,6,2,1,1,5
22763,22761,938,Italian Grand Prix,2015,14,815,10,7,1,1,6
22764,22762,938,Italian Grand Prix,2015,14,807,10,9,1,1,7
22765,22763,938,Italian Grand Prix,2015,14,817,9,19,1,1,8
22766,22764,938,Italian Grand Prix,2015,14,828,15,12,1,1,9
22767,22765,938,Italian Grand Prix,2015,14,826,9,18,1,1,10
22768,22766,938,Italian Grand Prix,2015,14,832,5,17,1,1,11
22769,22767,938,Italian Grand Prix,2015,14,830,5,20,1,1,12
22770,22768,938,Italian Grand Prix,2015,14,831,15,17,1,1,13
22771,22769,938,Italian Grand Prix,2015,14,18,1,15,1,1,14
22772,22770,938,Italian Grand Prix,2015,14,829,209,13,1,1,15
22773,22771,938,Italian Grand Prix,2015,14,833,209,14,1,1,16
22774,22772,938,Italian Grand Prix,2015,14,3,131,4,1,1,17
22775,22773,938,Italian Grand Prix,2015,14,4,1,16,1,1,18
22776,22774,938,Italian Grand Prix,2015,14,154,208,8,2,1,0
22777,22775,938,Italian Grand Prix,2015,14,813,208,10,2,1,0
22778,22776,939,Singapore Grand Prix,2015,15,20,6,1,1,1,1
22779,22777,939,Singapore Grand Prix,2015,15,817,9,2,1,1,2
22780,22778,939,Singapore Grand Prix,2015,15,8,6,3,1,1,3
22781,22779,939,Singapore Grand Prix,2015,15,3,131,6,1,1,4
22782,22780,939,Singapore Grand Prix,2015,15,822,3,7,1,1,5
22783,22781,939,Singapore Grand Prix,2015,15,826,9,4,1,1,6
22784,22782,939,Singapore Grand Prix,2015,15,815,10,13,1,1,7
22785,22783,939,Singapore Grand Prix,2015,15,830,5,8,1,1,8
22786,22784,939,Singapore Grand Prix,2015,15,832,5,14,1,1,9
22787,22785,939,Singapore Grand Prix,2015,15,831,15,16,1,1,10
22788,22786,939,Singapore Grand Prix,2015,15,828,15,17,1,1,11
22789,22787,939,Singapore Grand Prix,2015,15,813,208,18,1,1,12
22790,22788,939,Singapore Grand Prix,2015,15,154,208,10,2,1,13
22791,22789,939,Singapore Grand Prix,2015,15,834,209,20,1,1,14
22792,22790,939,Singapore Grand Prix,2015,15,829,209,19,1,1,15
22793,22791,939,Singapore Grand Prix,2015,15,18,1,15,2,1,0
22794,22792,939,Singapore Grand Prix,2015,15,4,1,12,2,1,0
22795,22793,939,Singapore Grand Prix,2015,15,1,131,5,2,1,0
22796,22794,939,Singapore Grand Prix,2015,15,13,3,9,2,1,0
22797,22795,939,Singapore Grand Prix,2015,15,807,10,11,2,1,0
22798,22796,940,Japanese Grand Prix,2015,22,1,131,2,1,1,1
22799,22797,940,Japanese Grand Prix,2015,22,3,131,1,1,1,2
22800,22798,940,Japanese Grand Prix,2015,22,20,6,4,1,1,3
22801,22799,940,Japanese Grand Prix,2015,22,8,6,6,1,1,4
22802,22800,940,Japanese Grand Prix,2015,22,822,3,3,1,1,5
22803,22801,940,Japanese Grand Prix,2015,22,807,10,13,1,1,6
22804,22802,940,Japanese Grand Prix,2015,22,154,208,8,1,1,7
22805,22803,940,Japanese Grand Prix,2015,22,813,208,11,1,1,8
22806,22804,940,Japanese Grand Prix,2015,22,830,5,17,1,1,9
22807,22805,940,Japanese Grand Prix,2015,22,832,5,10,1,1,10
22808,22806,940,Japanese Grand Prix,2015,22,4,1,12,1,1,11
22809,22807,940,Japanese Grand Prix,2015,22,815,10,9,1,1,12
22810,22808,940,Japanese Grand Prix,2015,22,826,9,20,1,1,13
22811,22809,940,Japanese Grand Prix,2015,22,828,15,15,1,1,14
22812,22810,940,Japanese Grand Prix,2015,22,817,9,7,1,1,15
22813,22811,940,Japanese Grand Prix,2015,22,18,1,14,1,1,16
22814,22812,940,Japanese Grand Prix,2015,22,13,3,5,1,1,17
22815,22813,940,Japanese Grand Prix,2015,22,834,209,19,1,1,18
22816,22814,940,Japanese Grand Prix,2015,22,829,209,18,1,1,19
22817,22815,940,Japanese Grand Prix,2015,22,831,15,16,2,1,0
22818,22816,941,Russian Grand Prix,2015,71,1,131,2,1,1,1
22819,22817,941,Russian Grand Prix,2015,71,20,6,4,1,1,2
22820,22818,941,Russian Grand Prix,2015,71,815,10,7,1,1,3
22821,22819,941,Russian Grand Prix,2015,71,13,3,15,1,1,4
22822,22820,941,Russian Grand Prix,2015,71,8,6,5,1,1,8
22823,22821,941,Russian Grand Prix,2015,71,831,15,12,1,1,6
22824,22822,941,Russian Grand Prix,2015,71,813,208,14,1,1,7
22825,22824,941,Russian Grand Prix,2015,71,18,1,13,1,1,9
22826,22825,941,Russian Grand Prix,2015,71,830,5,9,1,1,10
22827,22826,941,Russian Grand Prix,2015,71,4,1,19,1,1,11
22828,22827,941,Russian Grand Prix,2015,71,822,3,3,2,1,12
22829,22828,941,Russian Grand Prix,2015,71,833,209,18,1,1,13
22830,22829,941,Russian Grand Prix,2015,71,829,209,17,1,1,14
22831,22830,941,Russian Grand Prix,2015,71,817,9,10,2,1,15
22832,22831,941,Russian Grand Prix,2015,71,832,5,20,2,1,0
22833,22832,941,Russian Grand Prix,2015,71,154,208,8,2,1,0
22834,22833,941,Russian Grand Prix,2015,71,3,131,1,2,1,0
22835,22834,941,Russian Grand Prix,2015,71,807,10,6,2,1,0
22836,22835,941,Russian Grand Prix,2015,71,828,15,17,2,1,0
22837,22836,941,Russian Grand Prix,2015,71,826,9,11,1,1,5
22838,22837,942,United States Grand Prix,2015,69,1,131,2,1,1,1
22839,22838,942,United States Grand Prix,2015,69,3,131,1,1,1,2
22840,22839,942,United States Grand Prix,2015,69,20,6,13,1,1,3
22841,22840,942,United States Grand Prix,2015,69,830,5,8,1,1,4
22842,22841,942,United States Grand Prix,2015,69,815,10,5,1,1,5
22843,22842,942,United States Grand Prix,2015,69,18,1,11,1,1,6
22844,22843,942,United States Grand Prix,2015,69,832,5,20,1,1,7
22845,22844,942,United States Grand Prix,2015,69,813,208,12,1,1,8
22846,22845,942,United States Grand Prix,2015,69,831,15,15,1,1,9
22847,22846,942,United States Grand Prix,2015,69,817,9,3,1,1,10
22848,22847,942,United States Grand Prix,2015,69,4,1,9,1,1,11
22849,22848,942,United States Grand Prix,2015,69,834,209,17,1,1,12
22850,22849,942,United States Grand Prix,2015,69,826,9,4,2,1,0
22851,22850,942,United States Grand Prix,2015,69,807,10,6,2,1,0
22852,22851,942,United States Grand Prix,2015,69,828,15,14,2,1,0
22853,22852,942,United States Grand Prix,2015,69,8,6,18,2,1,0
22854,22853,942,United States Grand Prix,2015,69,13,3,7,2,1,0
22855,22854,942,United States Grand Prix,2015,69,154,208,10,2,1,0
22856,22855,942,United States Grand Prix,2015,69,822,3,16,2,1,0
22857,22856,942,United States Grand Prix,2015,69,829,209,19,2,1,0
22858,22857,943,Mexican Grand Prix,2015,32,3,131,1,1,1,1
22859,22858,943,Mexican Grand Prix,2015,32,1,131,2,1,1,2
22860,22859,943,Mexican Grand Prix,2015,32,822,3,6,1,1,3
22861,22860,943,Mexican Grand Prix,2015,32,826,9,4,1,1,4
22862,22861,943,Mexican Grand Prix,2015,32,817,9,5,1,1,5
22863,22862,943,Mexican Grand Prix,2015,32,13,3,7,1,1,6
22864,22863,943,Mexican Grand Prix,2015,32,807,10,10,1,1,7
22865,22864,943,Mexican Grand Prix,2015,32,815,10,9,1,1,8
22866,22865,943,Mexican Grand Prix,2015,32,830,5,8,1,1,9
22867,22866,943,Mexican Grand Prix,2015,32,154,208,12,1,1,10
22868,22867,943,Mexican Grand Prix,2015,32,813,208,13,1,1,11
22869,22868,943,Mexican Grand Prix,2015,32,828,15,14,1,1,12
22870,22869,943,Mexican Grand Prix,2015,32,832,5,11,1,1,13
22871,22870,943,Mexican Grand Prix,2015,32,18,1,20,1,1,14
22872,22871,943,Mexican Grand Prix,2015,32,834,209,16,1,1,15
22873,22872,943,Mexican Grand Prix,2015,32,829,209,17,1,1,16
22874,22873,943,Mexican Grand Prix,2015,32,831,15,15,2,1,0
22875,22874,943,Mexican Grand Prix,2015,32,20,6,3,2,1,0
22876,22875,943,Mexican Grand Prix,2015,32,8,6,19,2,1,0
22877,22876,943,Mexican Grand Prix,2015,32,4,1,18,2,1,0
22878,22877,944,Brazilian Grand Prix,2015,18,3,131,1,1,1,1
22879,22878,944,Brazilian Grand Prix,2015,18,1,131,2,1,1,2
22880,22879,944,Brazilian Grand Prix,2015,18,20,6,3,1,1,3
22881,22880,944,Brazilian Grand Prix,2015,18,8,6,4,1,1,4
22882,22881,944,Brazilian Grand Prix,2015,18,822,3,7,1,1,5
22883,22882,944,Brazilian Grand Prix,2015,18,807,10,5,1,1,6
22884,22883,944,Brazilian Grand Prix,2015,18,826,9,6,1,1,7
22885,22884,944,Brazilian Grand Prix,2015,18,154,208,14,1,1,8
22886,22885,944,Brazilian Grand Prix,2015,18,830,5,9,1,1,9
22887,22886,944,Brazilian Grand Prix,2015,18,813,208,15,1,1,10
22888,22887,944,Brazilian Grand Prix,2015,18,817,9,19,1,1,11
22889,22888,944,Brazilian Grand Prix,2015,18,815,10,11,1,1,12
22890,22889,944,Brazilian Grand Prix,2015,18,831,15,13,1,1,13
22891,22890,944,Brazilian Grand Prix,2015,18,18,1,16,1,1,14
22892,22891,944,Brazilian Grand Prix,2015,18,4,1,20,1,1,15
22893,22892,944,Brazilian Grand Prix,2015,18,828,15,12,1,1,16
22894,22893,944,Brazilian Grand Prix,2015,18,829,209,18,1,1,17
22895,22894,944,Brazilian Grand Prix,2015,18,834,209,17,1,1,18
22896,22895,944,Brazilian Grand Prix,2015,18,832,5,10,2,1,0
22897,22896,944,Brazilian Grand Prix,2015,18,13,3,8,2,1,0
22898,22897,945,Abu Dhabi Grand Prix,2015,24,3,131,1,1,1,1
22899,22898,945,Abu Dhabi Grand Prix,2015,24,1,131,2,1,1,2
22900,22899,945,Abu Dhabi Grand Prix,2015,24,8,6,3,1,1,3
22901,22900,945,Abu Dhabi Grand Prix,2015,24,20,6,15,1,1,4
22902,22901,945,Abu Dhabi Grand Prix,2015,24,815,10,4,1,1,5
22903,22902,945,Abu Dhabi Grand Prix,2015,24,817,9,5,1,1,6
22904,22903,945,Abu Dhabi Grand Prix,2015,24,807,10,7,1,1,7
22905,22904,945,Abu Dhabi Grand Prix,2015,24,13,3,8,1,1,8
22906,22905,945,Abu Dhabi Grand Prix,2015,24,154,208,18,1,1,9
22907,22906,945,Abu Dhabi Grand Prix,2015,24,826,9,9,1,1,10
22908,22907,945,Abu Dhabi Grand Prix,2015,24,832,5,10,1,1,11
22909,22908,945,Abu Dhabi Grand Prix,2015,24,18,1,12,1,1,12
22910,22909,945,Abu Dhabi Grand Prix,2015,24,822,3,6,1,1,13
22911,22910,945,Abu Dhabi Grand Prix,2015,24,828,15,17,1,1,14
22912,22911,945,Abu Dhabi Grand Prix,2015,24,831,15,14,1,1,15
22913,22912,945,Abu Dhabi Grand Prix,2015,24,830,5,11,1,1,16
22914,22913,945,Abu Dhabi Grand Prix,2015,24,4,1,16,1,1,17
22915,22914,945,Abu Dhabi Grand Prix,2015,24,829,209,19,1,1,18
22916,22915,945,Abu Dhabi Grand Prix,2015,24,833,209,20,1,1,19
22917,22916,945,Abu Dhabi Grand Prix,2015,24,813,208,13,2,1,0
22918,22917,948,Australian Grand Prix,2016,1,3,131,2,1,1,1
22919,22918,948,Australian Grand Prix,2016,1,1,131,1,1,1,2
22920,22919,948,Australian Grand Prix,2016,1,20,6,3,1,1,3
22921,22920,948,Australian Grand Prix,2016,1,817,9,8,1,1,4
22922,22921,948,Australian Grand Prix,2016,1,13,3,6,1,1,5
22923,22922,948,Australian Grand Prix,2016,1,154,210,19,1,1,6
22924,22923,948,Australian Grand Prix,2016,1,807,10,10,1,1,7
22925,22924,948,Australian Grand Prix,2016,1,822,3,16,1,1,8
22926,22925,948,Australian Grand Prix,2016,1,832,5,7,1,1,9
22927,22926,948,Australian Grand Prix,2016,1,830,5,5,1,1,10
22928,22927,948,Australian Grand Prix,2016,1,835,4,13,1,1,11
22929,22928,948,Australian Grand Prix,2016,1,825,4,14,1,1,12
22930,22929,948,Australian Grand Prix,2016,1,815,10,9,1,1,13
22931,22930,948,Australian Grand Prix,2016,1,18,1,12,1,1,14
22932,22931,948,Australian Grand Prix,2016,1,831,15,17,1,1,15
22933,22932,948,Australian Grand Prix,2016,1,836,209,21,1,1,16
22934,22933,948,Australian Grand Prix,2016,1,828,15,15,2,1,0
22935,22934,948,Australian Grand Prix,2016,1,8,6,4,2,1,0
22936,22935,948,Australian Grand Prix,2016,1,837,209,22,2,1,0
22937,22936,948,Australian Grand Prix,2016,1,821,210,20,2,1,0
22938,22937,948,Australian Grand Prix,2016,1,4,1,11,2,1,0
22939,22938,948,Australian Grand Prix,2016,1,826,9,18,2,1,0
22940,22939,949,Bahrain Grand Prix,2016,3,3,131,2,1,1,1
22941,22940,949,Bahrain Grand Prix,2016,3,8,6,4,1,1,2
22942,22941,949,Bahrain Grand Prix,2016,3,1,131,1,1,1,3
22943,22942,949,Bahrain Grand Prix,2016,3,817,9,5,1,1,4
22944,22943,949,Bahrain Grand Prix,2016,3,154,210,9,1,1,5
22945,22944,949,Bahrain Grand Prix,2016,3,830,5,10,1,1,6
22946,22945,949,Bahrain Grand Prix,2016,3,826,9,15,1,1,7
22947,22946,949,Bahrain Grand Prix,2016,3,13,3,7,1,1,8
22948,22947,949,Bahrain Grand Prix,2016,3,822,3,6,1,1,9
22949,22948,949,Bahrain Grand Prix,2016,3,838,1,12,1,1,10
22950,22949,949,Bahrain Grand Prix,2016,3,825,4,22,1,1,11
22951,22950,949,Bahrain Grand Prix,2016,3,828,15,17,1,1,12
22952,22951,949,Bahrain Grand Prix,2016,3,836,209,16,1,1,13
22953,22952,949,Bahrain Grand Prix,2016,3,831,15,21,1,1,14
22954,22953,949,Bahrain Grand Prix,2016,3,807,10,8,1,1,15
22955,22954,949,Bahrain Grand Prix,2016,3,815,10,18,1,1,16
22956,22955,949,Bahrain Grand Prix,2016,3,837,209,20,1,1,17
22957,22956,949,Bahrain Grand Prix,2016,3,832,5,11,2,1,0
22958,22957,949,Bahrain Grand Prix,2016,3,821,210,13,2,1,0
22959,22958,949,Bahrain Grand Prix,2016,3,18,1,14,2,1,0
22960,22959,949,Bahrain Grand Prix,2016,3,20,6,3,2,1,0
22961,22960,949,Bahrain Grand Prix,2016,3,835,4,19,2,1,0
22962,22961,950,Chinese Grand Prix,2016,17,3,131,1,1,1,1
22963,22962,950,Chinese Grand Prix,2016,17,20,6,4,1,1,2
22964,22963,950,Chinese Grand Prix,2016,17,826,9,6,1,1,3
22965,22964,950,Chinese Grand Prix,2016,17,817,9,2,1,1,4
22966,22965,950,Chinese Grand Prix,2016,17,8,6,3,1,1,5
22967,22966,950,Chinese Grand Prix,2016,17,13,3,10,1,1,6
22968,22967,950,Chinese Grand Prix,2016,17,1,131,22,1,1,7
22969,22968,950,Chinese Grand Prix,2016,17,830,5,9,1,1,8
22970,22969,950,Chinese Grand Prix,2016,17,832,5,8,1,1,9
22971,22970,950,Chinese Grand Prix,2016,17,822,3,5,1,1,10
22972,22971,950,Chinese Grand Prix,2016,17,815,10,7,1,1,11
22973,22972,950,Chinese Grand Prix,2016,17,4,1,11,1,1,12
22974,22973,950,Chinese Grand Prix,2016,17,18,1,12,1,1,13
22975,22974,950,Chinese Grand Prix,2016,17,821,210,18,1,1,14
22976,22975,950,Chinese Grand Prix,2016,17,807,10,13,1,1,15
22977,22976,950,Chinese Grand Prix,2016,17,828,15,15,1,1,16
22978,22977,950,Chinese Grand Prix,2016,17,825,4,17,1,1,17
22979,22978,950,Chinese Grand Prix,2016,17,836,209,21,1,1,18
22980,22979,950,Chinese Grand Prix,2016,17,154,210,14,1,1,19
22981,22980,950,Chinese Grand Prix,2016,17,831,15,16,1,1,20
22982,22981,950,Chinese Grand Prix,2016,17,837,209,20,1,1,21
22983,22982,950,Chinese Grand Prix,2016,17,835,4,19,1,1,22
22984,22983,951,Russian Grand Prix,2016,71,3,131,1,1,1,1
22985,22984,951,Russian Grand Prix,2016,71,1,131,10,1,1,2
22986,22985,951,Russian Grand Prix,2016,71,8,6,3,1,1,3
22987,22986,951,Russian Grand Prix,2016,71,822,3,2,1,1,4
22988,22987,951,Russian Grand Prix,2016,71,13,3,4,1,1,5
22989,22988,951,Russian Grand Prix,2016,71,4,1,14,1,1,6
22990,22989,951,Russian Grand Prix,2016,71,825,4,17,1,1,7
22991,22990,951,Russian Grand Prix,2016,71,154,210,15,1,1,8
22992,22991,951,Russian Grand Prix,2016,71,815,10,6,1,1,9
22993,22992,951,Russian Grand Prix,2016,71,18,1,12,1,1,10
22994,22993,951,Russian Grand Prix,2016,71,817,9,5,1,1,11
22995,22994,951,Russian Grand Prix,2016,71,832,5,11,1,1,12
22996,22995,951,Russian Grand Prix,2016,71,835,4,18,1,1,13
22997,22996,951,Russian Grand Prix,2016,71,828,15,22,1,1,14
22998,22997,951,Russian Grand Prix,2016,71,826,9,8,1,1,15
22999,22998,951,Russian Grand Prix,2016,71,831,15,19,1,1,16
23000,22999,951,Russian Grand Prix,2016,71,821,210,16,1,1,17
23001,23000,951,Russian Grand Prix,2016,71,836,209,20,1,1,18
23002,23001,951,Russian Grand Prix,2016,71,830,5,9,2,1,0
23003,23002,951,Russian Grand Prix,2016,71,20,6,7,2,1,0
23004,23003,951,Russian Grand Prix,2016,71,807,10,13,2,1,0
23005,23004,951,Russian Grand Prix,2016,71,837,209,21,2,1,0
23006,23005,952,Spanish Grand Prix,2016,4,830,9,4,1,1,1
23007,23006,952,Spanish Grand Prix,2016,4,8,6,5,1,1,2
23008,23007,952,Spanish Grand Prix,2016,4,20,6,6,1,1,3
23009,23008,952,Spanish Grand Prix,2016,4,817,9,3,1,1,4
23010,23009,952,Spanish Grand Prix,2016,4,822,3,7,1,1,5
23011,23010,952,Spanish Grand Prix,2016,4,832,5,8,1,1,6
23012,23011,952,Spanish Grand Prix,2016,4,815,10,9,1,1,7
23013,23012,952,Spanish Grand Prix,2016,4,13,3,18,1,1,8
23014,23013,952,Spanish Grand Prix,2016,4,18,1,12,1,1,9
23015,23014,952,Spanish Grand Prix,2016,4,826,5,13,1,1,10
23016,23015,952,Spanish Grand Prix,2016,4,821,210,16,1,1,11
23017,23016,952,Spanish Grand Prix,2016,4,828,15,19,1,1,12
23018,23017,952,Spanish Grand Prix,2016,4,835,4,17,1,1,13
23019,23018,952,Spanish Grand Prix,2016,4,825,4,15,1,1,14
23020,23019,952,Spanish Grand Prix,2016,4,831,15,20,1,1,15
23021,23020,952,Spanish Grand Prix,2016,4,836,209,21,1,1,16
23022,23021,952,Spanish Grand Prix,2016,4,837,209,22,1,1,17
23023,23022,952,Spanish Grand Prix,2016,4,154,210,14,2,1,0
23024,23023,952,Spanish Grand Prix,2016,4,4,1,10,2,1,0
23025,23024,952,Spanish Grand Prix,2016,4,807,10,11,2,1,0
23026,23025,952,Spanish Grand Prix,2016,4,1,131,1,2,1,0
23027,23026,952,Spanish Grand Prix,2016,4,3,131,2,2,1,0
23028,23027,953,Monaco Grand Prix,2016,6,1,131,3,1,1,1
23029,23028,953,Monaco Grand Prix,2016,6,817,9,1,1,1,2
23030,23029,953,Monaco Grand Prix,2016,6,815,10,7,1,1,3
23031,23030,953,Monaco Grand Prix,2016,6,20,6,4,1,1,4
23032,23031,953,Monaco Grand Prix,2016,6,4,1,9,1,1,5
23033,23032,953,Monaco Grand Prix,2016,6,807,10,5,1,1,6
23034,23033,953,Monaco Grand Prix,2016,6,3,131,2,1,1,7
23035,23034,953,Monaco Grand Prix,2016,6,832,5,6,1,1,8
23036,23035,953,Monaco Grand Prix,2016,6,18,1,13,1,1,9
23037,23036,953,Monaco Grand Prix,2016,6,13,3,14,1,1,10
23038,23037,953,Monaco Grand Prix,2016,6,821,210,12,1,1,11
23039,23038,953,Monaco Grand Prix,2016,6,822,3,10,1,1,12
23040,23039,953,Monaco Grand Prix,2016,6,154,210,15,1,1,13
23041,23040,953,Monaco Grand Prix,2016,6,836,209,20,1,1,14
23042,23041,953,Monaco Grand Prix,2016,6,837,209,19,1,1,15
23043,23042,953,Monaco Grand Prix,2016,6,828,15,17,2,1,0
23044,23043,953,Monaco Grand Prix,2016,6,831,15,0,2,1,0
23045,23044,953,Monaco Grand Prix,2016,6,830,9,0,2,1,0
23046,23045,953,Monaco Grand Prix,2016,6,825,4,16,2,1,0
23047,23046,953,Monaco Grand Prix,2016,6,826,5,8,2,1,0
23048,23047,953,Monaco Grand Prix,2016,6,8,6,11,2,1,0
23049,23048,953,Monaco Grand Prix,2016,6,835,4,18,2,1,0
23050,23049,954,Canadian Grand Prix,2016,7,1,131,1,1,1,1
23051,23050,954,Canadian Grand Prix,2016,7,20,6,3,1,1,2
23052,23051,954,Canadian Grand Prix,2016,7,822,3,7,1,1,3
23053,23052,954,Canadian Grand Prix,2016,7,830,9,5,1,1,4
23054,23053,954,Canadian Grand Prix,2016,7,3,131,2,1,1,5
23055,23054,954,Canadian Grand Prix,2016,7,8,6,6,1,1,6
23056,23055,954,Canadian Grand Prix,2016,7,817,9,4,1,1,7
23057,23056,954,Canadian Grand Prix,2016,7,807,10,9,1,1,8
23058,23057,954,Canadian Grand Prix,2016,7,832,5,20,1,1,9
23059,23058,954,Canadian Grand Prix,2016,7,815,10,11,1,1,10
23060,23059,954,Canadian Grand Prix,2016,7,4,1,10,1,1,11
23061,23060,954,Canadian Grand Prix,2016,7,826,5,15,1,1,12
23062,23061,954,Canadian Grand Prix,2016,7,821,210,13,1,1,13
23063,23062,954,Canadian Grand Prix,2016,7,154,210,14,1,1,14
23064,23063,954,Canadian Grand Prix,2016,7,828,15,21,1,1,15
23065,23064,954,Canadian Grand Prix,2016,7,825,4,22,1,1,16
23066,23065,954,Canadian Grand Prix,2016,7,836,209,17,1,1,17
23067,23066,954,Canadian Grand Prix,2016,7,831,15,18,1,1,18
23068,23067,954,Canadian Grand Prix,2016,7,837,209,19,1,1,19
