,resultId,name,driverRef,constructorRef,Outcome,Bin,CL_Outcome,CL_Bin,SVM_Outcome,SVM_Bin,RNF_Outcome,RNF_Bin,NN_Outcome,NN_Bin
307,24513,Russian Grand Prix,norris,mclaren,8,3,9,3,8,3,8,3,5,2
308,24514,Russian Grand Prix,kevin_magnussen,haas,9,3,14,4,18,4,9,3,16,4
309,24515,Russian Grand Prix,hulkenberg,renault,10,3,8,3,7,3,10,3,7,3
310,24516,Russian Grand Prix,stroll,racing_point,11,4,16,4,20,4,11,4,12,4
311,24517,Russian Grand Prix,kvyat,toro_rosso,12,4,20,4,15,4,12,4,20,4
312,24518,Russian Grand Prix,raikkonen,alfa,13,4,15,4,19,4,13,4,13,4
313,24519,Russian Grand Prix,gasly,toro_rosso,14,4,17,4,14,4,14,4,18,4
314,24520,Russian Grand Prix,giovinazzi,alfa,15,4,13,4,11,4,15,4,9,3
315,24521,Russian Grand Prix,kubica,williams,0,4,18,4,17,4,16,4,19,4
316,24522,Russian Grand Prix,russell,williams,0,4,19,4,13,4,17,4,17,4
317,24523,Russian Grand Prix,vettel,ferrari,0,4,4,2,5,2,18,4,4,2
318,24524,Russian Grand Prix,ricciardo,renault,0,4,11,4,10,3,19,4,11,4
319,24525,Russian Grand Prix,grosjean,haas,0,4,7,3,12,4,20,4,14,4
320,24526,Japanese Grand Prix,bottas,mercedes,1,1,5,2,1,1,6,2,4,2
321,24527,Japanese Grand Prix,vettel,ferrari,2,1,2,1,4,2,1,1,2,1
322,24528,Japanese Grand Prix,hamilton,mercedes,3,1,3,1,2,1,3,1,1,1
323,24529,Japanese Grand Prix,albon,red_bull,4,2,7,3,7,3,4,2,5,2
324,24530,Japanese Grand Prix,sainz,mclaren,5,2,8,3,8,3,7,3,10,3
325,24531,Japanese Grand Prix,leclerc,ferrari,6,2,4,2,5,2,5,2,11,4
326,24532,Japanese Grand Prix,gasly,toro_rosso,7,3,11,4,10,3,8,3,14,4
327,24533,Japanese Grand Prix,perez,racing_point,8,3,18,4,19,4,9,3,18,4
328,24534,Japanese Grand Prix,stroll,racing_point,9,3,14,4,17,4,10,3,9,3
329,24535,Japanese Grand Prix,kvyat,toro_rosso,10,3,15,4,13,4,11,4,17,4
330,24536,Japanese Grand Prix,norris,mclaren,11,4,10,3,9,3,12,4,7,3
331,24537,Japanese Grand Prix,raikkonen,alfa,12,4,13,4,16,4,13,4,12,4
332,24538,Japanese Grand Prix,grosjean,haas,13,4,9,3,18,4,14,4,15,4
333,24539,Japanese Grand Prix,giovinazzi,alfa,14,4,12,4,11,4,15,4,6,2
334,24540,Japanese Grand Prix,kevin_magnussen,haas,15,4,20,4,20,4,16,4,19,4
335,24541,Japanese Grand Prix,russell,williams,16,4,19,4,12,4,17,4,20,4
336,24542,Japanese Grand Prix,kubica,williams,16,4,1,1,3,1,2,1,8,3
337,24543,Japanese Grand Prix,max_verstappen,red_bull,0,4,6,2,6,2,18,4,3,1
338,24544,Japanese Grand Prix,ricciardo,renault,0,4,17,4,14,4,19,4,13,4
339,24545,Japanese Grand Prix,hulkenberg,renault,0,4,16,4,15,4,20,4,16,4
340,24546,Mexican Grand Prix,hamilton,mercedes,1,1,2,1,1,1,3,1,1,1
341,24547,Mexican Grand Prix,vettel,ferrari,2,1,1,1,2,1,2,1,3,1
342,24548,Mexican Grand Prix,bottas,mercedes,3,1,6,2,14,4,4,2,5,2
343,24549,Mexican Grand Prix,leclerc,ferrari,4,2,3,1,3,1,1,1,6,2
344,24550,Mexican Grand Prix,albon,red_bull,5,2,5,2,5,2,5,2,4,2
345,24551,Mexican Grand Prix,max_verstappen,red_bull,6,2,4,2,4,2,6,2,2,1
346,24552,Mexican Grand Prix,perez,racing_point,7,3,11,4,17,4,7,3,15,4
347,24553,Mexican Grand Prix,ricciardo,renault,8,3,14,4,11,4,8,3,10,3
348,24554,Mexican Grand Prix,gasly,toro_rosso,9,3,10,3,9,3,9,3,12,4
349,24555,Mexican Grand Prix,hulkenberg,renault,10,3,13,4,10,3,10,3,11,4
350,24556,Mexican Grand Prix,kvyat,toro_rosso,11,4,9,3,8,3,11,4,18,4
351,24557,Mexican Grand Prix,stroll,racing_point,12,4,16,4,19,4,12,4,14,4
352,24558,Mexican Grand Prix,sainz,mclaren,13,4,7,3,6,2,13,4,9,3
353,24559,Mexican Grand Prix,giovinazzi,alfa,14,4,15,4,16,4,14,4,8,3
354,24560,Mexican Grand Prix,kevin_magnussen,haas,15,4,18,4,18,4,15,4,17,4
355,24561,Mexican Grand Prix,russell,williams,16,4,20,4,12,4,16,4,16,4
356,24562,Mexican Grand Prix,grosjean,haas,17,4,17,4,20,4,17,4,20,4
357,24563,Mexican Grand Prix,kubica,williams,18,4,19,4,13,4,18,4,19,4
358,24564,Mexican Grand Prix,raikkonen,alfa,0,4,12,4,15,4,19,4,13,4
359,24565,Mexican Grand Prix,norris,mclaren,0,4,8,3,7,3,20,4,7,3
360,24566,United States Grand Prix,bottas,mercedes,1,1,3,1,1,1,5,2,3,1
361,24567,United States Grand Prix,hamilton,mercedes,2,1,4,2,6,2,1,1,1,1
362,24568,United States Grand Prix,max_verstappen,red_bull,3,1,5,2,3,1,2,1,4,2
363,24569,United States Grand Prix,leclerc,ferrari,4,2,6,2,5,2,3,1,10,3
364,24570,United States Grand Prix,albon,red_bull,5,2,7,3,7,3,6,2,5,2
365,24571,United States Grand Prix,ricciardo,renault,6,2,10,3,10,3,7,3,9,3
366,24572,United States Grand Prix,norris,mclaren,7,3,9,3,9,3,8,3,7,3
367,24573,United States Grand Prix,sainz,mclaren,8,3,8,3,8,3,9,3,12,4
368,24574,United States Grand Prix,hulkenberg,renault,9,3,12,4,12,4,10,3,13,4
369,24575,United States Grand Prix,perez,racing_point,10,3,1,1,4,2,11,4,6,2
370,24576,United States Grand Prix,raikkonen,alfa,11,4,17,4,19,4,12,4,14,4
371,24577,United States Grand Prix,kvyat,toro_rosso,12,4,15,4,13,4,13,4,20,4
372,24578,United States Grand Prix,stroll,racing_point,13,4,16,4,18,4,14,4,11,4
373,24579,United States Grand Prix,giovinazzi,alfa,14,4,18,4,15,4,15,4,8,3
374,24580,United States Grand Prix,grosjean,haas,15,4,14,4,20,4,16,4,18,4
375,24581,United States Grand Prix,gasly,toro_rosso,16,4,11,4,11,4,17,4,15,4
376,24582,United States Grand Prix,russell,williams,17,4,20,4,14,4,18,4,17,4
377,24583,United States Grand Prix,kevin_magnussen,haas,18,4,13,4,17,4,19,4,16,4
378,24584,United States Grand Prix,kubica,williams,0,4,19,4,16,4,20,4,19,4
379,24585,United States Grand Prix,vettel,ferrari,0,4,2,1,2,1,4,2,2,1
380,24586,Brazilian Grand Prix,max_verstappen,red_bull,1,1,3,1,3,1,1,1,3,1
381,24587,Brazilian Grand Prix,gasly,toro_rosso,2,1,8,3,7,3,6,2,11,4
382,24588,Brazilian Grand Prix,sainz,mclaren,3,1,20,4,14,4,7,3,17,4
383,24589,Brazilian Grand Prix,raikkonen,alfa,4,2,7,3,12,4,8,3,6,2
384,24590,Brazilian Grand Prix,giovinazzi,alfa,5,2,12,4,10,3,9,3,7,3
385,24591,Brazilian Grand Prix,ricciardo,renault,6,2,11,4,11,4,10,3,8,3
386,24592,Brazilian Grand Prix,hamilton,mercedes,7,3,2,1,1,1,3,1,1,1
387,24593,Brazilian Grand Prix,norris,mclaren,8,3,10,3,9,3,11,4,9,3
388,24594,Brazilian Grand Prix,perez,racing_point,9,3,15,4,19,4,4,2,16,4
389,24595,Brazilian Grand Prix,kvyat,toro_rosso,10,3,16,4,17,4,12,4,19,4
390,24596,Brazilian Grand Prix,kevin_magnussen,haas,11,4,9,3,8,3,13,4,15,4
391,24597,Brazilian Grand Prix,russell,williams,12,4,19,4,16,4,14,4,18,4
392,24598,Brazilian Grand Prix,grosjean,haas,13,4,5,2,6,2,15,4,14,4
393,24599,Brazilian Grand Prix,albon,red_bull,14,4,6,2,5,2,16,4,4,2
394,24600,Brazilian Grand Prix,hulkenberg,renault,15,4,13,4,15,4,17,4,13,4
395,24601,Brazilian Grand Prix,kubica,williams,16,4,18,4,18,4,18,4,20,4
396,24602,Brazilian Grand Prix,vettel,ferrari,17,4,1,1,4,2,2,1,2,1
397,24603,Brazilian Grand Prix,leclerc,ferrari,18,4,14,4,13,4,19,4,12,4
398,24604,Brazilian Grand Prix,stroll,racing_point,19,4,17,4,20,4,20,4,10,3
399,24605,Brazilian Grand Prix,bottas,mercedes,0,4,4,2,2,1,5,2,5,2
400,24606,Abu Dhabi Grand Prix,hamilton,mercedes,1,1,1,1,1,1,1,1,1,1
401,24607,Abu Dhabi Grand Prix,max_verstappen,red_bull,2,1,2,1,2,1,2,1,2,1
402,24608,Abu Dhabi Grand Prix,leclerc,ferrari,3,1,4,2,3,1,3,1,7,3
403,24609,Abu Dhabi Grand Prix,bottas,mercedes,4,2,20,4,18,4,4,2,14,4
404,24610,Abu Dhabi Grand Prix,vettel,ferrari,5,2,3,1,7,3,6,2,3,1
405,24611,Abu Dhabi Grand Prix,albon,red_bull,6,2,5,2,4,2,7,3,4,2
406,24612,Abu Dhabi Grand Prix,perez,racing_point,7,3,10,3,8,3,5,2,15,4
407,24613,Abu Dhabi Grand Prix,norris,mclaren,8,3,6,2,5,2,8,3,6,2
408,24614,Abu Dhabi Grand Prix,kvyat,toro_rosso,9,3,14,4,12,4,9,3,17,4
409,24615,Abu Dhabi Grand Prix,sainz,mclaren,10,3,8,3,9,3,10,3,11,4
410,24616,Abu Dhabi Grand Prix,ricciardo,renault,11,4,7,3,6,2,11,4,5,2
411,24617,Abu Dhabi Grand Prix,hulkenberg,renault,12,4,9,3,10,3,12,4,10,3
412,24618,Abu Dhabi Grand Prix,raikkonen,alfa,13,4,16,4,19,4,13,4,13,4
413,24619,Abu Dhabi Grand Prix,kevin_magnussen,haas,14,4,15,4,17,4,14,4,16,4
414,24620,Abu Dhabi Grand Prix,grosjean,haas,15,4,13,4,20,4,15,4,19,4
415,24621,Abu Dhabi Grand Prix,giovinazzi,alfa,16,4,17,4,15,4,16,4,8,3
416,24622,Abu Dhabi Grand Prix,russell,williams,17,4,19,4,13,4,17,4,18,4
417,24623,Abu Dhabi Grand Prix,gasly,toro_rosso,18,4,11,4,11,4,18,4,12,4
418,24624,Abu Dhabi Grand Prix,kubica,williams,19,4,18,4,16,4,19,4,20,4
419,24625,Abu Dhabi Grand Prix,stroll,racing_point,0,4,12,4,14,4,20,4,9,3
