,resultId,name,driverRef,constructorRef,Outcome,Bin,CL_Outcome,CL_Bin,SVM_Outcome,SVM_Bin,RNF_Outcome,RNF_Bin,NN_Outcome,NN_Bin
608,24394,British Grand Prix,kvyat,toro_rosso,9,3,34,4,20,4,29,4,37,4
609,24395,British Grand Prix,hulkenberg,renault,10,3,20,4,12,4,30,4,20,4
610,24396,British Grand Prix,norris,mclaren,11,4,17,4,10,3,31,4,16,4
611,24397,British Grand Prix,albon,toro_rosso,12,4,19,4,11,4,32,4,23,4
612,24398,British Grand Prix,stroll,racing_point,13,4,36,4,40,4,33,4,25,4
613,24399,British Grand Prix,russell,williams,14,4,39,4,21,4,34,4,40,4
614,24400,British Grand Prix,kubica,williams,15,4,38,4,30,4,35,4,36,4
615,24401,British Grand Prix,vettel,ferrari,16,4,10,3,14,4,36,4,5,2
616,24402,British Grand Prix,perez,racing_point,17,4,30,4,38,4,37,4,24,4
617,24403,British Grand Prix,giovinazzi,alfa,0,4,23,4,19,4,38,4,18,4
618,24404,British Grand Prix,grosjean,haas,0,4,26,4,37,4,39,4,34,4
619,24405,British Grand Prix,kevin_magnussen,haas,0,4,32,4,39,4,40,4,28,4
620,24406,German Grand Prix,max_verstappen,red_bull,1,1,5,2,4,2,4,2,4,2
621,24407,German Grand Prix,vettel,ferrari,2,1,37,4,36,4,25,4,28,4
622,24408,German Grand Prix,kvyat,toro_rosso,3,1,28,4,28,4,26,4,38,4
623,24409,German Grand Prix,stroll,racing_point,4,2,29,4,40,4,27,4,29,4
624,24410,German Grand Prix,sainz,mclaren,5,2,14,4,14,4,8,3,16,4
625,24411,German Grand Prix,albon,toro_rosso,6,2,32,4,30,4,28,4,34,4
626,24412,German Grand Prix,grosjean,haas,7,3,9,3,26,4,29,4,26,4
627,24413,German Grand Prix,kevin_magnussen,haas,8,3,23,4,39,4,30,4,22,4
628,24414,German Grand Prix,hamilton,mercedes,9,3,1,1,1,1,1,1,1,1
629,24415,German Grand Prix,kubica,williams,10,3,33,4,35,4,31,4,37,4
630,24416,German Grand Prix,russell,williams,11,4,35,4,31,4,32,4,39,4
631,24417,German Grand Prix,raikkonen,alfa,12,4,7,3,2,1,33,4,9,3
632,24418,German Grand Prix,giovinazzi,alfa,13,4,22,4,32,4,34,4,20,4
633,24419,German Grand Prix,gasly,red_bull,14,4,11,4,5,2,35,4,11,4
634,24420,German Grand Prix,bottas,mercedes,0,4,6,2,3,1,36,4,6,2
635,24421,German Grand Prix,hulkenberg,renault,0,4,17,4,21,4,37,4,23,4
636,24422,German Grand Prix,leclerc,ferrari,0,4,21,4,22,4,38,4,13,4
637,24423,German Grand Prix,norris,mclaren,0,4,39,4,33,4,9,3,36,4
638,24424,German Grand Prix,ricciardo,renault,0,4,27,4,27,4,39,4,15,4
639,24425,German Grand Prix,perez,racing_point,0,4,15,4,38,4,40,4,19,4
640,24426,Hungarian Grand Prix,hamilton,mercedes,1,1,2,1,1,1,2,1,2,1
641,24427,Hungarian Grand Prix,max_verstappen,red_bull,2,1,3,1,11,4,3,1,5,2
642,24428,Hungarian Grand Prix,vettel,ferrari,3,1,8,3,8,3,24,4,8,3
643,24429,Hungarian Grand Prix,leclerc,ferrari,4,2,9,3,18,4,25,4,10,3
644,24430,Hungarian Grand Prix,sainz,mclaren,5,2,18,4,29,4,26,4,21,4
645,24431,Hungarian Grand Prix,gasly,red_bull,6,2,11,4,25,4,27,4,13,4
646,24432,Hungarian Grand Prix,raikkonen,alfa,7,3,17,4,19,4,28,4,18,4
647,24433,Hungarian Grand Prix,bottas,mercedes,8,3,5,2,3,1,5,2,7,3
648,24434,Hungarian Grand Prix,norris,mclaren,9,3,15,4,28,4,29,4,15,4
649,24435,Hungarian Grand Prix,albon,toro_rosso,10,3,24,4,33,4,30,4,31,4
650,24436,Hungarian Grand Prix,perez,racing_point,11,4,31,4,38,4,31,4,33,4
651,24437,Hungarian Grand Prix,hulkenberg,renault,12,4,22,4,32,4,32,4,22,4
652,24438,Hungarian Grand Prix,kevin_magnussen,haas,13,4,27,4,36,4,33,4,25,4
653,24439,Hungarian Grand Prix,ricciardo,renault,14,4,39,4,30,4,34,4,23,4
654,24440,Hungarian Grand Prix,kvyat,toro_rosso,15,4,25,4,34,4,35,4,37,4
655,24441,Hungarian Grand Prix,russell,williams,16,4,29,4,31,4,36,4,35,4
656,24442,Hungarian Grand Prix,stroll,racing_point,17,4,36,4,39,4,37,4,27,4
657,24443,Hungarian Grand Prix,giovinazzi,alfa,18,4,33,4,35,4,38,4,19,4
658,24444,Hungarian Grand Prix,kubica,williams,19,4,35,4,12,4,39,4,34,4
659,24445,Hungarian Grand Prix,grosjean,haas,0,4,13,4,22,4,40,4,28,4
660,24446,Belgian Grand Prix,leclerc,ferrari,1,1,6,2,4,2,4,2,5,2
661,24447,Belgian Grand Prix,hamilton,mercedes,2,1,5,2,2,1,5,2,2,1
662,24448,Belgian Grand Prix,bottas,mercedes,3,1,9,3,11,4,27,4,7,3
663,24449,Belgian Grand Prix,vettel,ferrari,4,2,3,1,6,2,6,2,3,1
664,24450,Belgian Grand Prix,albon,red_bull,5,2,34,4,29,4,28,4,33,4
665,24451,Belgian Grand Prix,perez,racing_point,6,2,14,4,36,4,29,4,16,4
666,24452,Belgian Grand Prix,kvyat,toro_rosso,7,3,39,4,31,4,30,4,40,4
667,24453,Belgian Grand Prix,hulkenberg,renault,8,3,24,4,19,4,31,4,25,4
668,24454,Belgian Grand Prix,gasly,toro_rosso,9,3,26,4,20,4,32,4,15,4
669,24455,Belgian Grand Prix,stroll,racing_point,10,3,32,4,40,4,33,4,26,4
670,24456,Belgian Grand Prix,norris,mclaren,11,4,22,4,15,4,9,3,19,4
671,24457,Belgian Grand Prix,kevin_magnussen,haas,12,4,17,4,37,4,34,4,20,4
672,24458,Belgian Grand Prix,grosjean,haas,13,4,15,4,35,4,35,4,29,4
673,24459,Belgian Grand Prix,ricciardo,renault,14,4,20,4,14,4,36,4,13,4
674,24460,Belgian Grand Prix,russell,williams,15,4,29,4,22,4,37,4,36,4
675,24461,Belgian Grand Prix,raikkonen,alfa,16,4,10,3,7,3,38,4,10,3
676,24462,Belgian Grand Prix,kubica,williams,17,4,1,1,3,1,10,3,12,4
677,24463,Belgian Grand Prix,giovinazzi,alfa,18,4,36,4,34,4,39,4,24,4
678,24464,Belgian Grand Prix,sainz,mclaren,0,4,31,4,23,4,11,4,31,4
679,24465,Belgian Grand Prix,max_verstappen,red_bull,0,4,13,4,9,3,40,4,8,3
680,24466,Italian Grand Prix,leclerc,ferrari,1,1,6,2,5,2,5,2,7,3
681,24467,Italian Grand Prix,bottas,mercedes,2,1,8,3,7,3,25,4,8,3
682,24468,Italian Grand Prix,hamilton,mercedes,3,1,3,1,1,1,3,1,1,1
683,24469,Italian Grand Prix,ricciardo,renault,4,2,11,4,8,3,26,4,11,4
684,24470,Italian Grand Prix,hulkenberg,renault,5,2,13,4,10,3,27,4,14,4
685,24471,Italian Grand Prix,albon,red_bull,6,2,16,4,13,4,28,4,13,4
686,24472,Italian Grand Prix,perez,racing_point,7,3,36,4,40,4,29,4,34,4
687,24473,Italian Grand Prix,max_verstappen,red_bull,8,3,38,4,29,4,30,4,31,4
688,24474,Italian Grand Prix,giovinazzi,alfa,9,3,20,4,23,4,31,4,21,4
689,24475,Italian Grand Prix,norris,mclaren,10,3,32,4,22,4,32,4,29,4
690,24476,Italian Grand Prix,gasly,toro_rosso,11,4,34,4,24,4,33,4,18,4
691,24477,Italian Grand Prix,stroll,racing_point,12,4,18,4,36,4,34,4,25,4
692,24478,Italian Grand Prix,vettel,ferrari,13,4,7,3,9,3,7,3,4,2
693,24479,Italian Grand Prix,russell,williams,14,4,30,4,19,4,35,4,32,4
694,24480,Italian Grand Prix,raikkonen,alfa,15,4,1,1,2,1,6,2,10,3
695,24481,Italian Grand Prix,grosjean,haas,16,4,24,4,38,4,36,4,35,4
696,24482,Italian Grand Prix,kubica,williams,17,4,28,4,34,4,37,4,37,4
697,24483,Italian Grand Prix,kevin_magnussen,haas,0,4,22,4,37,4,38,4,23,4
698,24484,Italian Grand Prix,kvyat,toro_rosso,0,4,26,4,18,4,39,4,33,4
699,24485,Italian Grand Prix,sainz,mclaren,0,4,14,4,11,4,40,4,12,4
700,24486,Singapore Grand Prix,vettel,ferrari,1,1,4,2,5,2,4,2,4,2
701,24487,Singapore Grand Prix,leclerc,ferrari,2,1,3,1,3,1,5,2,5,2
702,24488,Singapore Grand Prix,max_verstappen,red_bull,3,1,9,3,7,3,6,2,7,3
703,24489,Singapore Grand Prix,hamilton,mercedes,4,2,2,1,2,1,2,1,2,1
704,24490,Singapore Grand Prix,bottas,mercedes,5,2,10,3,32,4,25,4,10,3
705,24491,Singapore Grand Prix,albon,red_bull,6,2,13,4,10,3,26,4,12,4
706,24492,Singapore Grand Prix,norris,mclaren,7,3,18,4,14,4,27,4,14,4
707,24493,Singapore Grand Prix,gasly,toro_rosso,8,3,23,4,18,4,28,4,15,4
708,24494,Singapore Grand Prix,hulkenberg,renault,9,3,16,4,13,4,29,4,16,4
709,24495,Singapore Grand Prix,giovinazzi,alfa,10,3,20,4,33,4,30,4,21,4
710,24496,Singapore Grand Prix,grosjean,haas,11,4,30,4,37,4,31,4,39,4
711,24497,Singapore Grand Prix,sainz,mclaren,12,4,15,4,11,4,32,4,22,4
712,24498,Singapore Grand Prix,stroll,racing_point,13,4,33,4,39,4,33,4,25,4
713,24499,Singapore Grand Prix,ricciardo,renault,14,4,39,4,29,4,34,4,23,4
714,24500,Singapore Grand Prix,kvyat,toro_rosso,15,4,28,4,23,4,35,4,34,4
715,24501,Singapore Grand Prix,kubica,williams,16,4,35,4,20,4,36,4,33,4
716,24502,Singapore Grand Prix,kevin_magnussen,haas,17,4,25,4,36,4,37,4,24,4
717,24503,Singapore Grand Prix,raikkonen,alfa,0,4,22,4,34,4,38,4,19,4
718,24504,Singapore Grand Prix,perez,racing_point,0,4,29,4,38,4,39,4,32,4
719,24505,Singapore Grand Prix,russell,williams,0,4,37,4,27,4,40,4,38,4
720,24506,Russian Grand Prix,hamilton,mercedes,1,1,1,1,3,1,4,2,2,1
721,24507,Russian Grand Prix,bottas,mercedes,2,1,9,3,1,1,6,2,4,2
722,24508,Russian Grand Prix,leclerc,ferrari,3,1,5,2,8,3,3,1,7,3
723,24509,Russian Grand Prix,max_verstappen,red_bull,4,2,19,4,18,4,28,4,11,4
724,24510,Russian Grand Prix,albon,red_bull,5,2,3,1,6,2,7,3,6,2
725,24511,Russian Grand Prix,sainz,mclaren,6,2,11,4,12,4,29,4,10,3
726,24512,Russian Grand Prix,perez,racing_point,7,3,22,4,11,4,30,4,32,4
727,24513,Russian Grand Prix,norris,mclaren,8,3,16,4,17,4,31,4,12,4
728,24514,Russian Grand Prix,kevin_magnussen,haas,9,3,26,4,20,4,32,4,29,4
729,24515,Russian Grand Prix,hulkenberg,renault,10,3,13,4,13,4,33,4,24,4
730,24516,Russian Grand Prix,stroll,racing_point,11,4,29,4,26,4,34,4,27,4
731,24517,Russian Grand Prix,kvyat,toro_rosso,12,4,38,4,37,4,35,4,39,4
732,24518,Russian Grand Prix,raikkonen,alfa,13,4,27,4,40,4,8,3,26,4
733,24519,Russian Grand Prix,gasly,toro_rosso,14,4,33,4,35,4,36,4,14,4
734,24520,Russian Grand Prix,giovinazzi,alfa,15,4,24,4,14,4,9,3,17,4
735,24521,Russian Grand Prix,kubica,williams,0,4,34,4,39,4,37,4,38,4
736,24522,Russian Grand Prix,russell,williams,0,4,35,4,36,4,38,4,40,4
737,24523,Russian Grand Prix,vettel,ferrari,0,4,6,2,10,3,10,3,8,3
738,24524,Russian Grand Prix,ricciardo,renault,0,4,20,4,22,4,39,4,16,4
739,24525,Russian Grand Prix,grosjean,haas,0,4,12,4,29,4,40,4,21,4
740,24526,Japanese Grand Prix,bottas,mercedes,1,1,8,3,2,1,25,4,5,2
741,24527,Japanese Grand Prix,vettel,ferrari,2,1,3,1,5,2,2,1,3,1
742,24528,Japanese Grand Prix,hamilton,mercedes,3,1,5,2,3,1,6,2,2,1
743,24529,Japanese Grand Prix,albon,red_bull,4,2,12,4,12,4,26,4,12,4
744,24530,Japanese Grand Prix,sainz,mclaren,5,2,15,4,15,4,27,4,16,4
745,24531,Japanese Grand Prix,leclerc,ferrari,6,2,6,2,8,3,7,3,7,3
746,24532,Japanese Grand Prix,gasly,toro_rosso,7,3,20,4,18,4,28,4,15,4
747,24533,Japanese Grand Prix,perez,racing_point,8,3,35,4,38,4,29,4,36,4
748,24534,Japanese Grand Prix,stroll,racing_point,9,3,25,4,36,4,30,4,24,4
749,24535,Japanese Grand Prix,kvyat,toro_rosso,10,3,28,4,23,4,31,4,38,4
750,24536,Japanese Grand Prix,norris,mclaren,11,4,18,4,17,4,32,4,17,4
751,24537,Japanese Grand Prix,raikkonen,alfa,12,4,23,4,37,4,33,4,20,4
752,24538,Japanese Grand Prix,grosjean,haas,13,4,17,4,34,4,34,4,34,4
753,24539,Japanese Grand Prix,giovinazzi,alfa,14,4,22,4,21,4,35,4,19,4
754,24540,Japanese Grand Prix,kevin_magnussen,haas,15,4,38,4,39,4,36,4,29,4
755,24541,Japanese Grand Prix,russell,williams,16,4,37,4,25,4,37,4,39,4
756,24542,Japanese Grand Prix,kubica,williams,16,4,1,1,4,2,3,1,11,4
757,24543,Japanese Grand Prix,max_verstappen,red_bull,0,4,11,4,11,4,38,4,10,3
758,24544,Japanese Grand Prix,ricciardo,renault,0,4,32,4,27,4,39,4,21,4
759,24545,Japanese Grand Prix,hulkenberg,renault,0,4,30,4,26,4,40,4,30,4
760,24546,Mexican Grand Prix,hamilton,mercedes,1,1,4,2,3,1,23,4,2,1
761,24547,Mexican Grand Prix,vettel,ferrari,2,1,3,1,4,2,3,1,3,1
762,24548,Mexican Grand Prix,bottas,mercedes,3,1,11,4,8,3,24,4,8,3
763,24549,Mexican Grand Prix,leclerc,ferrari,4,2,5,2,6,2,2,1,5,2
764,24550,Mexican Grand Prix,albon,red_bull,5,2,10,3,9,3,25,4,6,2
765,24551,Mexican Grand Prix,max_verstappen,red_bull,6,2,9,3,7,3,26,4,4,2
766,24552,Mexican Grand Prix,perez,racing_point,7,3,21,4,37,4,27,4,19,4
767,24553,Mexican Grand Prix,ricciardo,renault,8,3,27,4,18,4,28,4,17,4
768,24554,Mexican Grand Prix,gasly,toro_rosso,9,3,20,4,15,4,29,4,14,4
769,24555,Mexican Grand Prix,hulkenberg,renault,10,3,25,4,16,4,30,4,21,4
770,24556,Mexican Grand Prix,kvyat,toro_rosso,11,4,17,4,13,4,31,4,27,4
771,24557,Mexican Grand Prix,stroll,racing_point,12,4,31,4,38,4,32,4,28,4
772,24558,Mexican Grand Prix,sainz,mclaren,13,4,15,4,11,4,33,4,13,4
773,24559,Mexican Grand Prix,giovinazzi,alfa,14,4,29,4,24,4,34,4,20,4
774,24560,Mexican Grand Prix,kevin_magnussen,haas,15,4,34,4,39,4,35,4,25,4
775,24561,Mexican Grand Prix,russell,williams,16,4,38,4,20,4,36,4,31,4
776,24562,Mexican Grand Prix,grosjean,haas,17,4,32,4,40,4,37,4,37,4
777,24563,Mexican Grand Prix,kubica,williams,18,4,37,4,22,4,38,4,38,4
778,24564,Mexican Grand Prix,raikkonen,alfa,0,4,26,4,33,4,39,4,16,4
779,24565,Mexican Grand Prix,norris,mclaren,0,4,16,4,12,4,40,4,12,4
780,24566,United States Grand Prix,bottas,mercedes,1,1,3,1,2,1,3,1,9,3
781,24567,United States Grand Prix,hamilton,mercedes,2,1,8,3,5,2,4,2,2,1
782,24568,United States Grand Prix,max_verstappen,red_bull,3,1,9,3,7,3,25,4,7,3
783,24569,United States Grand Prix,leclerc,ferrari,4,2,10,3,8,3,26,4,14,4
784,24570,United States Grand Prix,albon,red_bull,5,2,13,4,10,3,27,4,11,4
785,24571,United States Grand Prix,ricciardo,renault,6,2,18,4,14,4,28,4,15,4
786,24572,United States Grand Prix,norris,mclaren,7,3,16,4,13,4,29,4,22,4
787,24573,United States Grand Prix,sainz,mclaren,8,3,14,4,12,4,30,4,20,4
788,24574,United States Grand Prix,hulkenberg,renault,9,3,23,4,16,4,31,4,29,4
789,24575,United States Grand Prix,perez,racing_point,10,3,1,1,1,1,5,2,12,4
790,24576,United States Grand Prix,raikkonen,alfa,11,4,31,4,35,4,32,4,34,4
791,24577,United States Grand Prix,kvyat,toro_rosso,12,4,27,4,18,4,33,4,39,4
792,24578,United States Grand Prix,stroll,racing_point,13,4,29,4,37,4,34,4,32,4
793,24579,United States Grand Prix,giovinazzi,alfa,14,4,34,4,25,4,35,4,26,4
794,24580,United States Grand Prix,grosjean,haas,15,4,26,4,38,4,36,4,37,4
795,24581,United States Grand Prix,gasly,toro_rosso,16,4,20,4,15,4,37,4,19,4
796,24582,United States Grand Prix,russell,williams,17,4,38,4,20,4,38,4,38,4
797,24583,United States Grand Prix,kevin_magnussen,haas,18,4,25,4,36,4,39,4,31,4
798,24584,United States Grand Prix,kubica,williams,0,4,36,4,34,4,40,4,40,4
799,24585,United States Grand Prix,vettel,ferrari,0,4,2,1,4,2,6,2,6,2
800,24586,Brazilian Grand Prix,max_verstappen,red_bull,1,1,5,2,4,2,3,1,5,2
801,24587,Brazilian Grand Prix,gasly,toro_rosso,2,1,15,4,12,4,23,4,12,4
802,24588,Brazilian Grand Prix,sainz,mclaren,3,1,39,4,30,4,24,4,38,4
803,24589,Brazilian Grand Prix,raikkonen,alfa,4,2,13,4,19,4,25,4,15,4
804,24590,Brazilian Grand Prix,giovinazzi,alfa,5,2,23,4,22,4,26,4,18,4
805,24591,Brazilian Grand Prix,ricciardo,renault,6,2,21,4,20,4,27,4,13,4
806,24592,Brazilian Grand Prix,hamilton,mercedes,7,3,4,2,3,1,28,4,2,1
807,24593,Brazilian Grand Prix,norris,mclaren,8,3,20,4,18,4,29,4,17,4
808,24594,Brazilian Grand Prix,perez,racing_point,9,3,29,4,38,4,30,4,33,4
809,24595,Brazilian Grand Prix,kvyat,toro_rosso,10,3,32,4,34,4,31,4,39,4
810,24596,Brazilian Grand Prix,kevin_magnussen,haas,11,4,17,4,7,3,32,4,20,4
811,24597,Brazilian Grand Prix,russell,williams,12,4,36,4,33,4,33,4,40,4
812,24598,Brazilian Grand Prix,grosjean,haas,13,4,9,3,6,2,34,4,26,4
813,24599,Brazilian Grand Prix,albon,red_bull,14,4,10,3,10,3,35,4,10,3
814,24600,Brazilian Grand Prix,hulkenberg,renault,15,4,25,4,25,4,36,4,25,4
815,24601,Brazilian Grand Prix,kubica,williams,16,4,35,4,21,4,37,4,36,4
816,24602,Brazilian Grand Prix,vettel,ferrari,17,4,2,1,8,3,4,2,4,2
817,24603,Brazilian Grand Prix,leclerc,ferrari,18,4,27,4,28,4,38,4,23,4
818,24604,Brazilian Grand Prix,stroll,racing_point,19,4,34,4,39,4,39,4,24,4
819,24605,Brazilian Grand Prix,bottas,mercedes,0,4,8,3,1,1,40,4,7,3
820,24606,Abu Dhabi Grand Prix,hamilton,mercedes,1,1,1,1,1,1,1,1,1,1
821,24607,Abu Dhabi Grand Prix,max_verstappen,red_bull,2,1,5,2,3,1,3,1,5,2
822,24608,Abu Dhabi Grand Prix,leclerc,ferrari,3,1,8,3,5,2,23,4,10,3
823,24609,Abu Dhabi Grand Prix,bottas,mercedes,4,2,39,4,38,4,24,4,30,4
824,24610,Abu Dhabi Grand Prix,vettel,ferrari,5,2,6,2,11,4,25,4,6,2
825,24611,Abu Dhabi Grand Prix,albon,red_bull,6,2,11,4,9,3,26,4,11,4
826,24612,Abu Dhabi Grand Prix,perez,racing_point,7,3,19,4,8,3,27,4,25,4
827,24613,Abu Dhabi Grand Prix,norris,mclaren,8,3,13,4,10,3,28,4,13,4
828,24614,Abu Dhabi Grand Prix,kvyat,toro_rosso,9,3,27,4,24,4,29,4,37,4
829,24615,Abu Dhabi Grand Prix,sainz,mclaren,10,3,15,4,15,4,30,4,17,4
830,24616,Abu Dhabi Grand Prix,ricciardo,renault,11,4,14,4,13,4,31,4,12,4
831,24617,Abu Dhabi Grand Prix,hulkenberg,renault,12,4,17,4,18,4,32,4,19,4
832,24618,Abu Dhabi Grand Prix,raikkonen,alfa,13,4,31,4,37,4,33,4,22,4
833,24619,Abu Dhabi Grand Prix,kevin_magnussen,haas,14,4,29,4,28,4,34,4,29,4
834,24620,Abu Dhabi Grand Prix,grosjean,haas,15,4,26,4,39,4,35,4,35,4
835,24621,Abu Dhabi Grand Prix,giovinazzi,alfa,16,4,32,4,35,4,36,4,18,4
836,24622,Abu Dhabi Grand Prix,russell,williams,17,4,36,4,27,4,37,4,40,4
837,24623,Abu Dhabi Grand Prix,gasly,toro_rosso,18,4,21,4,19,4,38,4,14,4
838,24624,Abu Dhabi Grand Prix,kubica,williams,19,4,35,4,25,4,39,4,38,4
839,24625,Abu Dhabi Grand Prix,stroll,racing_point,0,4,23,4,16,4,40,4,28,4
